date,climate,max_temp,min_temp,site,wind,week
2020-03-11,晴,17℃,4℃,泰安,西南风 2级,星期三
2020-03-11,晴,19℃,7℃,聊城,东南风 2级,星期三
2020-03-11,晴,17℃,10℃,济南,东南风 3级,星期三
2020-03-11,晴,17℃,8℃,东营,西南风 1级,星期三
2020-03-11,晴,16℃,4℃,临沂,西南风 2级,星期三
2020-03-11,晴,18℃,7℃,淄博,西南风 2级,星期三
2020-03-11,晴,17℃,5℃,枣庄,东南风 2级,星期三
2020-03-11,晴,11℃,4℃,威海,西南风 3级,星期三
2020-03-11,晴,13℃,6℃,日照,东南风 2级,星期三
2020-03-11,晴,18℃,9℃,济宁,东南风 1级,星期三
2020-03-11,晴,17℃,7℃,滨州,西南风 2级,星期三
2020-03-11,晴,16℃,1℃,北京,东北风 1级,星期三
2020-03-11,晴,17℃,6℃,潍坊,西南风 2级,星期三
2020-03-11,晴,14℃,6℃,烟台,西南风 3级,星期三
2020-03-11,晴,19℃,9℃,菏泽,西南风 3级,星期三
2020-03-11,晴,10℃,7℃,青岛,东南风 3级,星期三
2020-03-12,多云,14℃,-2℃,北京,东北风 2级,星期四
2020-03-12,阴,20℃,5℃,枣庄,东南风 2级,星期四
2020-03-12,多云,17℃,4℃,东营,东北风 4级,星期四
2020-03-12,多云,22℃,2℃,潍坊,东北风 2级,星期四
2020-03-12,晴,21℃,4℃,济南,东北风 4级,星期四
2020-03-12,多云,16℃,2℃,德州,东北风 4级,星期四
2020-03-12,多云,13℃,0℃,威海,东北风 2级,星期四
2020-03-12,多云,21℃,4℃,聊城,东北风 3级,星期四
2020-03-12,晴,20℃,4℃,泰安,东北风 3级,星期四
2020-03-12,阴,18℃,3℃,滨州,东北风 3级,星期四
2020-03-12,晴,22℃,4℃,淄博,东北风 3级,星期四
2020-03-12,多云,18℃,4℃,烟台,东北风 4级,星期四
2020-03-12,多云,16℃,4℃,日照,东南风 1级,星期四
2020-03-12,多云,21℃,5℃,菏泽,西北风 2级,星期四
2020-03-12,多云,20℃,9℃,济宁,东南风 1级,星期四
2020-03-12,多云,11℃,3℃,青岛,东南风 2级,星期四
2020-03-12,阴,19℃,5℃,临沂,西南风 1级,星期四
2020-03-13,阴,9℃,3℃,青岛,西南风 2级,星期五
2020-03-13,阴,9℃,2℃,日照,北风 微风,星期五
2020-03-13,阴,13℃,1℃,泰安,西南风 3级,星期五
2020-03-13,阴,9℃,2℃,东营,东南风 1级,星期五
2020-03-13,阴,9℃,1℃,临沂,西南风 1级,星期五
2020-03-13,小雨,9℃,2℃,枣庄,西南风 2级,星期五
2020-03-13,多云,13℃,3℃,菏泽,东南风 3级,星期五
2020-03-13,多云,13℃,2℃,聊城,北风 微风,星期五
2020-03-13,阴,13℃,3℃,济南,东南风 2级,星期五
2020-03-13,阴,6℃,0℃,威海,西北风 2级,星期五
2020-03-13,小雨,11℃,3℃,济宁,东北风 2级,星期五
2020-03-13,阴,11℃,1℃,德州,西南风 1级,星期五
2020-03-13,阴,11℃,2℃,淄博,北风 微风,星期五
2020-03-13,阴,6℃,1℃,烟台,西北风 1级,星期五
2020-03-13,阴,9℃,1℃,潍坊,东南风 1级,星期五
2020-03-13,晴,12℃,-1℃,北京,西南风 3级,星期五
2020-03-13,阴,10℃,1℃,滨州,西南风 2级,星期五
2020-03-14,晴,15℃,2℃,泰安,西北风 2级,星期六
2020-03-14,晴,15℃,6℃,济南,西北风 3级,星期六
2020-03-14,晴,12℃,4℃,烟台,西北风 3级,星期六
2020-03-14,晴,16℃,4℃,济宁,西北风 1级,星期六
2020-03-14,晴,15℃,3℃,枣庄,西北风 2级,星期六
2020-03-14,晴,15℃,4℃,日照,西北风 2级,星期六
2020-03-14,晴,16℃,3℃,北京,西北风 2级,星期六
2020-03-14,晴,15℃,3℃,滨州,西北风 2级,星期六
2020-03-14,晴,15℃,3℃,潍坊,西北风 2级,星期六
2020-03-14,晴,17℃,3℃,德州,西北风 2级,星期六
2020-03-14,晴,15℃,3℃,淄博,西北风 2级,星期六
2020-03-14,晴,12℃,4℃,威海,西北风 1级,星期六
2020-03-14,晴,17℃,3℃,聊城,西南风 1级,星期六
2020-03-14,晴,14℃,5℃,青岛,西北风 3级,星期六
2020-03-14,晴,15℃,3℃,临沂,西北风 3级,星期六
2020-03-14,晴,15℃,4℃,东营,西北风 1级,星期六
2020-03-14,晴,17℃,6℃,菏泽,西南风 2级,星期六
2020-03-15,晴,21℃,6℃,聊城,东南风 2级,星期日
2020-03-15,晴,18℃,0℃,北京,东南风 3级,星期日
2020-03-15,晴,19℃,8℃,济南,东南风 2级,星期日
2020-03-15,多云,10℃,0℃,烟台,东北风 3级,星期日
2020-03-15,晴,20℃,2℃,泰安,东北风 3级,星期日
2020-03-15,晴,16℃,2℃,滨州,东南风 3级,星期日
2020-03-15,晴,16℃,2℃,青岛,东北风 3级,星期日
2020-03-15,晴,20℃,8℃,菏泽,东南风 1级,星期日
2020-03-15,晴,20℃,2℃,德州,东南风 3级,星期日
2020-03-15,晴,20℃,5℃,枣庄,西北风 1级,星期日
2020-03-15,晴,18℃,1℃,淄博,东北风 2级,星期日
2020-03-15,晴,20℃,4℃,日照,东北风 2级,星期日
2020-03-15,晴,20℃,7℃,济宁,北风 微风,星期日
2020-03-15,多云,9℃,-1℃,威海,东北风 4级,星期日
2020-03-15,晴,20℃,4℃,临沂,东北风 4级,星期日
2020-03-15,晴,16℃,0℃,潍坊,东北风 2级,星期日
2020-03-15,晴,15℃,3℃,东营,东南风 3级,星期日
2020-03-16,阴,17℃,8℃,菏泽,西南风 3级,星期一
2020-03-16,阴,16℃,4℃,泰安,西南风 2级,星期一
2020-03-16,阴,14℃,6℃,临沂,西南风 2级,星期一
2020-03-16,阴,16℃,4℃,聊城,东南风 2级,星期一
2020-03-16,多云,17℃,4℃,德州,西南风 3级,星期一
2020-03-16,阴,18℃,6℃,滨州,西南风 2级,星期一
2020-03-16,阴,17℃,12℃,济南,西南风 3级,星期一
2020-03-16,阴,13℃,5℃,枣庄,东南风 2级,星期一
2020-03-16,阴,8℃,6℃,青岛,东南风 2级,星期一
2020-03-16,阴,7℃,5℃,威海,西南风 3级,星期一
2020-03-16,晴,12℃,3℃,北京,北风 微风,星期一
2020-03-16,阴,19℃,6℃,东营,西南风 2级,星期一
2020-03-16,阴,14℃,7℃,济宁,东北风 1级,星期一
2020-03-16,阴,12℃,5℃,烟台,西南风 5级,星期一
2020-03-16,阴,18℃,5℃,潍坊,西南风 2级,星期一
2020-03-16,阴,10℃,7℃,日照,西南风 2级,星期一
2020-03-16,阴,18℃,7℃,淄博,东南风 1级,星期一
2020-03-17,雾,23℃,8℃,聊城,北风 微风,星期二
2020-03-17,晴,22℃,5℃,泰安,东南风 1级,星期二
2020-03-17,晴,17℃,4℃,威海,西风 1级,星期二
2020-03-17,晴,22℃,11℃,济宁,北风 微风,星期二
2020-03-17,晴,19℃,8℃,日照,东北风 1级,星期二
2020-03-17,雾,22℃,9℃,德州,西南风 2级,星期二
2020-03-17,晴,20℃,8℃,青岛,东南风 2级,星期二
2020-03-17,晴,21℃,9℃,潍坊,东南风 1级,星期二
2020-03-17,晴,20℃,7℃,临沂,东北风 2级,星期二
2020-03-17,多云,17℃,8℃,烟台,北风 微风,星期二
2020-03-17,晴,21℃,9℃,滨州,东南风 2级,星期二
2020-03-17,晴,23℃,10℃,菏泽,东南风 1级,星期二
2020-03-17,晴,23℃,3℃,北京,西南风 1级,星期二
2020-03-17,晴,21℃,9℃,东营,西南风 微风,星期二
2020-03-17,晴,21℃,7℃,枣庄,东南风 1级,星期二
2020-03-17,晴,22℃,15℃,济南,东南风 2级,星期二
2020-03-17,晴,21℃,9℃,淄博,东南风 1级,星期二
2020-03-18,晴,23℃,8℃,日照,西南风 3级,星期三
2020-03-18,多云,15℃,6℃,威海,西南风 5级,星期三
2020-03-18,晴,26℃,8℃,聊城,西南风 1级,星期三
2020-03-18,多云,25℃,7℃,枣庄,西南风 3级,星期三
2020-03-18,晴,22℃,4℃,烟台,西南风 3级,星期三
2020-03-18,晴,13℃,8℃,青岛,东南风 3级,星期三
2020-03-18,晴,25℃,4℃,泰安,东南风 1级,星期三
2020-03-18,晴,27℃,6℃,东营,西南风 3级,星期三
2020-03-18,晴,25℃,9℃,济宁,北风 2级,星期三
2020-03-18,晴,26℃,8℃,菏泽,西南风 4级,星期三
2020-03-18,晴,27℃,4℃,德州,西北风 3级,星期三
2020-03-18,晴,26℃,8℃,济南,西南风 3级,星期三
2020-03-18,晴,27℃,5℃,滨州,西南风 3级,星期三
2020-03-18,晴,24℃,8℃,临沂,西南风 3级,星期三
2020-03-18,晴,26℃,5℃,北京,西北风 6级,星期三
2020-03-18,晴,26℃,6℃,淄博,西南风 4级,星期三
2020-03-18,晴,27℃,7℃,潍坊,西南风 3级,星期三
2020-03-19,晴,18℃,11℃,聊城,东南风 1级,星期四
2020-03-19,晴,11℃,6℃,烟台,西北风 3级,星期四
2020-03-19,晴,16℃,8℃,淄博,东南风 1级,星期四
2020-03-19,晴,17℃,10℃,德州,东南风 2级,星期四
2020-03-19,晴,15℃,7℃,滨州,西南风 2级,星期四
2020-03-19,晴,17℃,8℃,泰安,北风 微风,星期四
2020-03-19,多云,15℃,6℃,潍坊,东北风 1级,星期四
2020-03-19,晴,13℃,7℃,青岛,东北风 3级,星期四
2020-03-19,晴,18℃,6℃,临沂,西北风 2级,星期四
2020-03-19,晴,19℃,10℃,菏泽,东南风 3级,星期四
2020-03-19,晴,17℃,11℃,济南,东南风 2级,星期四
2020-03-19,晴,10℃,5℃,威海,西南风 4级,星期四
2020-03-19,晴,19℃,10℃,济宁,西南风 1级,星期四
2020-03-19,晴,17℃,6℃,日照,北风 微风,星期四
2020-03-19,晴,15℃,7℃,东营,西南风 1级,星期四
2020-03-19,晴,17℃,4℃,北京,西南风 3级,星期四
2020-03-19,晴,19℃,6℃,枣庄,西南风 1级,星期四
2020-03-20,晴,12℃,9℃,青岛,东南风 3级,星期五
2020-03-20,晴,13℃,7℃,威海,西南风 1级,星期五
2020-03-20,晴,23℃,12℃,临沂,西南风 3级,星期五
2020-03-20,晴,24℃,9℃,聊城,东南风 2级,星期五
2020-03-20,多云,19℃,5℃,烟台,西南风 1级,星期五
2020-03-20,晴,24℃,14℃,济宁,东南风 1级,星期五
2020-03-20,阴,24℃,7℃,北京,西南风 1级,星期五
2020-03-20,晴,25℃,14℃,菏泽,西南风 3级,星期五
2020-03-20,晴,24℃,6℃,滨州,东南风 2级,星期五
2020-03-20,晴,25℃,10℃,淄博,东南风 2级,星期五
2020-03-20,晴,24℃,8℃,德州,东南风 2级,星期五
2020-03-20,晴,23℃,11℃,泰安,西北风 1级,星期五
2020-03-20,晴,27℃,10℃,潍坊,东北风 1级,星期五
2020-03-20,晴,23℃,11℃,日照,西南风 3级,星期五
2020-03-20,晴,24℃,12℃,枣庄,东南风 2级,星期五
2020-03-20,多云,25℃,10℃,东营,东北风 1级,星期五
2020-03-20,晴,24℃,15℃,济南,东南风 2级,星期五
2020-03-21,多云,27℃,8℃,泰安,东南风 3级,星期六
2020-03-21,多云,25℃,8℃,济南,东北风 3级,星期六
2020-03-21,多云,21℃,3℃,滨州,东北风 2级,星期六
2020-03-21,多云,17℃,3℃,北京,西南风 2级,星期六
2020-03-21,多云,19℃,4℃,威海,西北风 3级,星期六
2020-03-21,阴,28℃,9℃,枣庄,东北风 2级,星期六
2020-03-21,阴,17℃,4℃,东营,东北风 1级,星期六
2020-03-21,雾,9℃,4℃,烟台,东北风 3级,星期六
2020-03-21,多云,30℃,9℃,临沂,东北风 4级,星期六
2020-03-21,阴,27℃,9℃,菏泽,西北风 3级,星期六
2020-03-21,晴,25℃,4℃,淄博,东北风 2级,星期六
2020-03-21,阴,20℃,2℃,德州,东北风 2级,星期六
2020-03-21,多云,26℃,3℃,潍坊,东北风 2级,星期六
2020-03-21,多云,30℃,8℃,日照,东北风 4级,星期六
2020-03-21,多云,22℃,6℃,聊城,东北风 2级,星期六
2020-03-21,多云,28℃,10℃,济宁,西北风 2级,星期六
2020-03-21,多云,18℃,8℃,青岛,西北风 2级,星期六
2020-03-22,晴,15℃,8℃,青岛,东南风 2级,星期日
2020-03-22,晴,21℃,8℃,菏泽,西南风 1级,星期日
2020-03-22,晴,20℃,6℃,德州,东南风 2级,星期日
2020-03-22,晴,18℃,6℃,潍坊,东南风 1级,星期日
2020-03-22,晴,19℃,5℃,滨州,东南风 1级,星期日
2020-03-22,多云,16℃,5℃,日照,西南风 2级,星期日
2020-03-22,晴,22℃,9℃,济宁,东北风 微风,星期日
2020-03-22,晴,14℃,6℃,威海,东南风 2级,星期日
2020-03-22,晴,19℃,6℃,淄博,西南风 1级,星期日
2020-03-22,晴,19℃,6℃,东营,西南风 1级,星期日
2020-03-22,多云,21℃,6℃,枣庄,东南风 2级,星期日
2020-03-22,晴,15℃,5℃,烟台,西南风 1级,星期日
2020-03-22,晴,22℃,5℃,泰安,西南风 1级,星期日
2020-03-22,阴,19℃,7℃,临沂,东南风 2级,星期日
2020-03-22,晴,21℃,7℃,北京,西南风 2级,星期日
2020-03-22,晴,20℃,8℃,济南,东南风 2级,星期日
2020-03-22,晴,20℃,8℃,聊城,北风 微风,星期日
2020-03-23,晴,24℃,8℃,泰安,西南风 2级,星期一
2020-03-23,晴,16℃,7℃,烟台,西南风 1级,星期一
2020-03-23,晴,23℃,9℃,淄博,东北风 2级,星期一
2020-03-23,晴,21℃,7℃,东营,东南风 2级,星期一
2020-03-23,晴,22℃,6℃,北京,东北风 2级,星期一
2020-03-23,晴,22℃,7℃,潍坊,东南风 1级,星期一
2020-03-23,晴,22℃,10℃,德州,东南风 2级,星期一
2020-03-23,晴,22℃,10℃,聊城,东南风 1级,星期一
2020-03-23,晴,20℃,8℃,日照,西南风 1级,星期一
2020-03-23,晴,22℃,7℃,临沂,西南风 2级,星期一
2020-03-23,晴,23℃,7℃,滨州,东南风 3级,星期一
2020-03-23,晴,22℃,7℃,枣庄,东南风 2级,星期一
2020-03-23,晴,24℃,14℃,济南,东南风 2级,星期一
2020-03-23,晴,22℃,11℃,菏泽,东南风 2级,星期一
2020-03-23,晴,16℃,7℃,威海,西南风 1级,星期一
2020-03-23,晴,21℃,8℃,青岛,东南风 3级,星期一
2020-03-23,晴,22℃,11℃,济宁,东南风 1级,星期一
2020-03-24,多云,16℃,9℃,威海,西南风 4级,星期二
2020-03-24,晴,14℃,10℃,青岛,东南风 3级,星期二
2020-03-24,阴,18℃,5℃,北京,西北风 微风,星期二
2020-03-24,多云,23℃,10℃,泰安,东南风 3级,星期二
2020-03-24,多云,23℃,9℃,潍坊,东南风 3级,星期二
2020-03-24,阴,20℃,11℃,德州,东南风 1级,星期二
2020-03-24,多云,16℃,9℃,日照,东南风 1级,星期二
2020-03-24,多云,21℃,9℃,临沂,东南风 3级,星期二
2020-03-24,多云,24℃,10℃,淄博,西南风 2级,星期二
2020-03-24,多云,23℃,15℃,济南,东南风 3级,星期二
2020-03-24,多云,22℃,12℃,济宁,东南风 2级,星期二
2020-03-24,多云,21℃,9℃,烟台,东南风 3级,星期二
2020-03-24,多云,22℃,11℃,枣庄,东南风 3级,星期二
2020-03-24,多云,23℃,10℃,滨州,东南风 2级,星期二
2020-03-24,多云,23℃,13℃,东营,东南风 3级,星期二
2020-03-24,多云,22℃,13℃,菏泽,东南风 2级,星期二
2020-03-24,多云,22℃,12℃,聊城,东南风 1级,星期二
2020-03-25,阴,21℃,12℃,聊城,东南风 1级,星期三
2020-03-25,中雨,11℃,9℃,枣庄,东北风 3级,星期三
2020-03-25,阴,18℃,8℃,烟台,东南风 3级,星期三
2020-03-25,多云,21℃,5℃,北京,东南风 3级,星期三
2020-03-25,多云,18℃,9℃,潍坊,东南风 3级,星期三
2020-03-25,多云,22℃,9℃,德州,西南风 1级,星期三
2020-03-25,阴,16℃,12℃,菏泽,东南风 3级,星期三
2020-03-25,多云,23℃,10℃,淄博,东南风 3级,星期三
2020-03-25,阴,11℃,8℃,临沂,东北风 3级,星期三
2020-03-25,阴,17℃,12℃,济宁,东南风 1级,星期三
2020-03-25,阴,19℃,10℃,泰安,东北风 2级,星期三
2020-03-25,阴,12℃,9℃,青岛,东南风 3级,星期三
2020-03-25,阴,15℃,8℃,威海,东南风 3级,星期三
2020-03-25,多云,23℃,12℃,济南,东南风 1级,星期三
2020-03-25,阴,20℃,10℃,东营,东南风 4级,星期三
2020-03-25,阴,22℃,9℃,滨州,东南风 2级,星期三
2020-03-25,阴,11℃,7℃,日照,东北风 2级,星期三
2020-03-26,小雨,12℃,4℃,东营,东北风 3级,星期四
2020-03-26,小雨,13℃,5℃,潍坊,西北风 3级,星期四
2020-03-26,小雨,14℃,6℃,聊城,西北风 2级,星期四
2020-03-26,雾,11℃,5℃,威海,西北风 4级,星期四
2020-03-26,阴,16℃,8℃,济宁,东北风 3级,星期四
2020-03-26,小雨,13℃,3℃,德州,东北风 1级,星期四
2020-03-26,阴,18℃,7℃,枣庄,东北风 3级,星期四
2020-03-26,小雨,15℃,6℃,菏泽,东北风 4级,星期四
2020-03-26,雾,14℃,8℃,日照,东北风 6级,星期四
2020-03-26,小雨,11℃,5℃,烟台,东北风 4级,星期四
2020-03-26,小雨,12℃,2℃,北京,西北风 3级,星期四
2020-03-26,小雨,13℃,4℃,滨州,东北风 3级,星期四
2020-03-26,小雨,14℃,4℃,淄博,西北风 2级,星期四
2020-03-26,阴,15℃,7℃,临沂,东北风 6级,星期四
2020-03-26,小雨,13℃,4℃,济南,东北风 2级,星期四
2020-03-26,阴,17℃,6℃,泰安,东北风 4级,星期四
2020-03-26,阴,14℃,6℃,青岛,西北风 5级,星期四
2020-03-27,阴,11℃,1℃,滨州,西南风 1级,星期五
2020-03-27,多云,10℃,3℃,潍坊,东北风 1级,星期五
2020-03-27,多云,7℃,2℃,威海,西北风 3级,星期五
2020-03-27,阴,13℃,1℃,德州,西南风 1级,星期五
2020-03-27,阴,11℃,3℃,菏泽,东北风 2级,星期五
2020-03-27,多云,11℃,3℃,济南,东南风 1级,星期五
2020-03-27,阴,11℃,1℃,淄博,东北风 1级,星期五
2020-03-27,阴,11℃,3℃,东营,东南风 1级,星期五
2020-03-27,晴,13℃,-1℃,北京,东北风 2级,星期五
2020-03-27,多云,11℃,5℃,日照,东北风 3级,星期五
2020-03-27,多云,13℃,5℃,济宁,西北风 1级,星期五
2020-03-27,多云,10℃,5℃,青岛,西北风 3级,星期五
2020-03-27,阴,12℃,3℃,泰安,东北风 2级,星期五
2020-03-27,阴,12℃,1℃,聊城,东北风 1级,星期五
2020-03-27,阴,12℃,4℃,临沂,东北风 2级,星期五
2020-03-27,阴,13℃,6℃,枣庄,东北风 2级,星期五
2020-03-27,多云,7℃,2℃,烟台,西北风 2级,星期五
2020-03-28,多云,11℃,5℃,日照,东北风 2级,星期六
2020-03-28,多云,14℃,3℃,滨州,东北风 3级,星期六
2020-03-28,多云,11℃,6℃,青岛,西南风 2级,星期六
2020-03-28,晴,15℃,6℃,济南,东南风 2级,星期六
2020-03-28,晴,15℃,4℃,泰安,东南风 2级,星期六
2020-03-28,多云,14℃,3℃,德州,西南风 2级,星期六
2020-03-28,晴,14℃,2℃,北京,西南风 3级,星期六
2020-03-28,多云,15℃,6℃,枣庄,东南风 3级,星期六
2020-03-28,多云,14℃,5℃,临沂,东北风 3级,星期六
2020-03-28,多云,13℃,4℃,淄博,东南风 2级,星期六
2020-03-28,晴,12℃,3℃,东营,东北风 2级,星期六
2020-03-28,多云,15℃,7℃,济宁,东北风 3级,星期六
2020-03-28,多云,8℃,1℃,烟台,东南风 1级,星期六
2020-03-28,晴,8℃,0℃,威海,东北风 3级,星期六
2020-03-28,晴,16℃,7℃,菏泽,东北风 3级,星期六
2020-03-28,多云,15℃,5℃,聊城,东南风 2级,星期六
2020-03-28,晴,13℃,2℃,潍坊,西南风 2级,星期六
2020-03-29,阴,28℃,18℃,泰安,西北风 1级,星期日
2020-03-29,晴,23℃,17℃,烟台,西南风 1级,星期日
2020-03-29,多云,27℃,19℃,济南,东南风 2级,星期日
2020-03-29,阴,28℃,21℃,济宁,东南风 1级,星期日
2020-03-29,阴,31℃,14℃,德州,北风 3级,星期日
2020-03-29,多云,27℃,17℃,东营,东风 1级,星期日
2020-03-29,多云,27℃,15℃,滨州,东风 1级,星期日
2020-03-29,阴,25℃,16℃,青岛,东南风 3级,星期日
2020-03-29,阴,22℃,18℃,日照,东南风 1级,星期日
2020-03-29,阴,30℃,21℃,枣庄,西南风 1级,星期日
2020-03-29,小雨,24℃,13℃,北京,西南风 2级,星期日
2020-03-29,多云,27℃,18℃,淄博,北风 1级,星期日
2020-03-29,阴,22℃,15℃,威海,西南风 1级,星期日
2020-03-29,阴,31℃,18℃,菏泽,西南风 3级,星期日
2020-03-29,多云,27℃,16℃,潍坊,东北风 1级,星期日
2020-03-29,中雨,26℃,17℃,临沂,东南风 2级,星期日
2020-03-29,阴,31℃,16℃,聊城,南风 1级,星期日
2020-03-30,晴,23℃,17℃,烟台,西南风 1级,星期一
2020-03-30,阴,30℃,21℃,枣庄,西南风 1级,星期一
2020-03-30,多云,27℃,19℃,济南,东南风 2级,星期一
2020-03-30,阴,22℃,15℃,威海,西南风 1级,星期一
2020-03-30,小雨,24℃,13℃,北京,西南风 2级,星期一
2020-03-30,阴,28℃,18℃,泰安,西北风 1级,星期一
2020-03-30,阴,25℃,16℃,青岛,东南风 3级,星期一
2020-03-30,多云,27℃,17℃,东营,东风 1级,星期一
2020-03-30,多云,27℃,15℃,滨州,东风 1级,星期一
2020-03-30,阴,28℃,18℃,临沂,西南风 2级,星期一
2020-03-30,阴,28℃,21℃,济宁,东南风 1级,星期一
2020-03-30,阴,31℃,16℃,聊城,南风 1级,星期一
2020-03-30,多云,27℃,18℃,淄博,北风 1级,星期一
2020-03-30,阴,31℃,14℃,德州,北风 3级,星期一
2020-03-30,阴,31℃,18℃,菏泽,西南风 3级,星期一
2020-03-30,多云,27℃,16℃,潍坊,东北风 1级,星期一
2020-03-30,阴,22℃,18℃,日照,东南风 1级,星期一
2020-03-31,阴,15℃,6℃,威海,东北风 1级,星期二
2020-03-31,阴,15℃,6℃,临沂,西南风 3级,星期二
2020-03-31,阴,19℃,7℃,北京,东北风 3级,星期二
2020-03-31,阴,15℃,7℃,德州,东北风 1级,星期二
2020-03-31,阴,14℃,5℃,菏泽,东南风 2级,星期二
2020-03-31,阴,16℃,8℃,滨州,东南风 2级,星期二
2020-03-31,阴,13℃,7℃,日照,东北风 1级,星期二
2020-03-31,阴,16℃,8℃,东营,东北风 2级,星期二
2020-03-31,多云,12℃,7℃,青岛,东南风 2级,星期二
2020-03-31,阴,16℃,6℃,潍坊,东北风 2级,星期二
2020-03-31,阴,14℃,4℃,聊城,北风 微风,星期二
2020-03-31,阴,14℃,6℃,烟台,西北风 1级,星期二
2020-03-31,阴,15℃,7℃,枣庄,西南风 2级,星期二
2020-03-31,阴,16℃,7℃,淄博,东北风 1级,星期二
2020-03-31,阴,14℃,6℃,济宁,西南风 1级,星期二
2020-03-31,阴,16℃,7℃,济南,东北风 1级,星期二
2020-03-31,阴,14℃,6℃,泰安,西风 1级,星期二
2020-04-01,阴,12℃,6℃,聊城,西北风 1级,星期三
2020-04-01,阴,13℃,8℃,淄博,东北风 1级,星期三
2020-04-01,晴,10℃,4℃,烟台,西北风 3级,星期三
2020-04-01,阴,13℃,7℃,德州,东南风 1级,星期三
2020-04-01,阴,13℃,6℃,东营,东南风 2级,星期三
2020-04-01,阴,16℃,7℃,临沂,东北风 3级,星期三
2020-04-01,多云,17℃,10℃,济宁,东北风 1级,星期三
2020-04-01,多云,12℃,5℃,潍坊,东北风 2级,星期三
2020-04-01,多云,15℃,7℃,泰安,东南风 2级,星期三
2020-04-01,多云,18℃,9℃,枣庄,东南风 2级,星期三
2020-04-01,阴,15℃,7℃,济南,东北风 2级,星期三
2020-04-01,阴,15℃,8℃,菏泽,西北风 3级,星期三
2020-04-01,阴,16℃,3℃,北京,西南风 2级,星期三
2020-04-01,晴,15℃,6℃,日照,东北风 3级,星期三
2020-04-01,晴,15℃,7℃,青岛,西北风 3级,星期三
2020-04-01,阴,13℃,7℃,滨州,东北风 2级,星期三
2020-04-01,晴,10℃,5℃,威海,西南风 3级,星期三
2020-04-02,多云,12℃,5℃,威海,西北风 1级,星期四
2020-04-02,阴,14℃,5℃,济宁,西北风 1级,星期四
2020-04-02,多云,15℃,5℃,枣庄,西北风 1级,星期四
2020-04-02,阴,15℃,6℃,东营,西南风 2级,星期四
2020-04-02,阴,13℃,5℃,烟台,西南风 3级,星期四
2020-04-02,小雨,15℃,4℃,菏泽,东北风 1级,星期四
2020-04-02,阴,15℃,5℃,滨州,西南风 2级,星期四
2020-04-02,小雨,13℃,2℃,聊城,西南风 1级,星期四
2020-04-02,阴,13℃,3℃,泰安,西北风 2级,星期四
2020-04-02,晴,20℃,7℃,北京,西南风 2级,星期四
2020-04-02,多云,16℃,4℃,德州,西南风 2级,星期四
2020-04-02,多云,14℃,7℃,青岛,东南风 3级,星期四
2020-04-02,阴,12℃,4℃,淄博,西南风 2级,星期四
2020-04-02,阴,15℃,4℃,临沂,西北风 1级,星期四
2020-04-02,阴,15℃,4℃,潍坊,西北风 2级,星期四
2020-04-02,多云,13℃,5℃,日照,东南风 1级,星期四
2020-04-02,多云,13℃,5℃,济南,西南风 2级,星期四
2020-04-03,多云,20℃,6℃,菏泽,北风 微风,星期五
2020-04-03,晴,21℃,6℃,滨州,西南风 2级,星期五
2020-04-03,晴,21℃,9℃,济南,东南风 2级,星期五
2020-04-03,晴,22℃,9℃,潍坊,西北风 1级,星期五
2020-04-03,多云,19℃,7℃,枣庄,西南风 1级,星期五
2020-04-03,多云,19℃,6℃,济宁,北风 微风,星期五
2020-04-03,晴,21℃,8℃,淄博,西南风 1级,星期五
2020-04-03,晴,17℃,8℃,烟台,西南风 2级,星期五
2020-04-03,晴,24℃,9℃,北京,西南风 3级,星期五
2020-04-03,晴,20℃,5℃,泰安,西南风 2级,星期五
2020-04-03,晴,16℃,7℃,日照,东北风 1级,星期五
2020-04-03,晴,20℃,4℃,聊城,北风 微风,星期五
2020-04-03,晴,22℃,9℃,东营,西南风 2级,星期五
2020-04-03,多云,15℃,6℃,威海,东南风 1级,星期五
2020-04-03,晴,21℃,5℃,德州,西南风 1级,星期五
2020-04-03,晴,15℃,8℃,青岛,东南风 3级,星期五
2020-04-03,晴,19℃,6℃,临沂,西南风 3级,星期五
2020-04-04,晴,18℃,4℃,北京,西南风 3级,星期六
2020-04-04,多云,19℃,5℃,聊城,东北风 3级,星期六
2020-04-04,晴,14℃,-1℃,潍坊,西北风 1级,星期六
2020-04-04,晴,8℃,3℃,烟台,西北风 3级,星期六
2020-04-04,晴,15℃,5℃,青岛,北风 1级,星期六
2020-04-04,晴,15℃,2℃,淄博,东南风 1级,星期六
2020-04-04,多云,21℃,7℃,济宁,东南风 1级,星期六
2020-04-04,晴,21℃,5℃,枣庄,东南风 2级,星期六
2020-04-04,晴,12℃,2℃,东营,东南风 1级,星期六
2020-04-04,晴,20℃,4℃,临沂,东北风 3级,星期六
2020-04-04,晴,18℃,6℃,济南,东北风 1级,星期六
2020-04-04,晴,14℃,2℃,滨州,东南风 2级,星期六
2020-04-04,多云,14℃,3℃,日照,东北风 1级,星期六
2020-04-04,晴,9℃,5℃,威海,西北风 3级,星期六
2020-04-04,多云,22℃,9℃,菏泽,东北风 2级,星期六
2020-04-04,多云,17℃,2℃,德州,东南风 3级,星期六
2020-04-04,晴,20℃,3℃,泰安,东北风 2级,星期六
2020-04-05,阴,19℃,9℃,济南,西南风 2级,星期日
2020-04-05,多云,18℃,7℃,聊城,东南风 1级,星期日
